7.48101729E+002	8.79389832E+002
7.50030196E+002	8.68296143E+002
7.51958663E+002	8.56172241E+002
7.53887130E+002	8.56152588E+002
7.55815596E+002	8.59721252E+002
7.57744063E+002	8.46940186E+002
7.59672530E+002	8.43825867E+002
7.61600997E+002	8.22219971E+002
7.63529464E+002	8.27380371E+002
7.65457930E+002	8.32596680E+002
7.67386397E+002	7.92061462E+002
7.69314864E+002	8.02048157E+002
7.71243331E+002	7.81243713E+002
7.73171798E+002	7.78732544E+002
7.75100264E+002	7.72905823E+002
7.77028731E+002	7.60070679E+002
7.78957198E+002	7.46071167E+002
7.80885665E+002	7.31312439E+002
7.82814132E+002	7.12651062E+002
7.84742598E+002	6.94530884E+002
7.86671065E+002	6.81486206E+002
7.88599532E+002	6.69439148E+002
7.90527999E+002	6.57248535E+002
7.92456466E+002	6.49679321E+002
7.94384932E+002	6.49567139E+002
7.96313399E+002	6.05890015E+002
7.98241866E+002	5.95634888E+002
8.00170333E+002	5.97878479E+002
8.02098800E+002	6.03859619E+002
8.04027266E+002	6.01615723E+002
8.05955733E+002	5.81634644E+002
8.07884200E+002	5.66836914E+002
8.09812667E+002	5.74510010E+002
8.11741134E+002	5.55343384E+002
8.13669600E+002	5.33195374E+002
8.15598067E+002	5.29056885E+002
8.17526534E+002	5.41258057E+002
8.19455001E+002	5.48236084E+002
8.21383468E+002	5.33677246E+002
8.23311934E+002	5.19178467E+002
8.25240401E+002	5.33193298E+002
8.27168868E+002	5.46260132E+002
8.29097335E+002	5.41124695E+002
8.31025802E+002	5.35471375E+002
8.32954268E+002	5.58735901E+002
8.34882735E+002	5.43318726E+002
8.36811202E+002	5.33882568E+002
8.38739669E+002	5.38143372E+002
8.40668135E+002	5.48403381E+002
8.42596602E+002	5.50587402E+002
8.44525069E+002	5.43518066E+002
8.46453536E+002	5.47329834E+002
8.48382003E+002	5.49072998E+002
8.50310469E+002	5.52472046E+002
8.52238936E+002	5.64085327E+002
8.54167403E+002	5.79094055E+002
8.56095870E+002	5.87800781E+002
8.58024337E+002	5.85296875E+002
8.59952803E+002	5.79252075E+002
8.61881270E+002	5.85188660E+002
8.63809737E+002	5.97771729E+002
8.65738204E+002	6.07405396E+002
8.67666671E+002	6.01014160E+002
8.69595137E+002	5.98884888E+002
8.71523604E+002	6.17095154E+002
8.73452071E+002	6.13530518E+002
8.75380538E+002	6.18875122E+002
8.77309005E+002	6.22604614E+002
8.79237471E+002	6.23500366E+002
8.81165938E+002	6.33881958E+002
8.83094405E+002	6.46998047E+002
8.85022872E+002	6.52583374E+002
8.86951339E+002	6.67774414E+002
8.88879805E+002	6.83687744E+002
8.90808272E+002	6.90690186E+002
8.92736739E+002	7.00622925E+002
8.94665206E+002	6.98817993E+002
8.96593673E+002	6.95083862E+002
8.98522139E+002	7.07273438E+002
9.00450606E+002	7.23599731E+002
9.02379073E+002	7.37731812E+002
9.04307540E+002	7.56032776E+002
9.06236007E+002	7.59279724E+002
9.08164473E+002	7.65434692E+002
9.10092940E+002	7.91336487E+002
9.12021407E+002	8.27986145E+002
9.13949874E+002	8.44916260E+002
9.15878341E+002	8.44091980E+002
9.17806807E+002	8.61165527E+002
9.19735274E+002	8.92524536E+002
9.21663741E+002	9.18232910E+002
9.23592208E+002	9.29517090E+002
9.25520675E+002	9.33643127E+002
9.27449141E+002	9.45523682E+002
9.29377608E+002	9.71207886E+002
9.31306075E+002	9.92159668E+002
9.33234542E+002	9.87924561E+002
9.35163009E+002	9.96009155E+002
9.37091475E+002	1.01014178E+003
9.39019942E+002	1.01756152E+003
9.40948409E+002	1.02506641E+003
9.42876876E+002	1.04315149E+003
9.44805343E+002	1.03402991E+003
9.46733809E+002	1.05047241E+003
9.48662276E+002	1.04625049E+003
9.50590743E+002	1.05908813E+003
9.52519210E+002	1.09201062E+003
9.54447677E+002	1.11640747E+003
9.56376143E+002	1.13184924E+003
9.58304610E+002	1.15281396E+003
9.60233077E+002	1.16696069E+003
9.62161544E+002	1.19463953E+003
9.64090010E+002	1.23369629E+003
9.66018477E+002	1.25843018E+003
9.67946944E+002	1.27795044E+003
9.69875411E+002	1.32165771E+003
9.71803878E+002	1.34050903E+003
9.73732344E+002	1.38583118E+003
9.75660811E+002	1.43430200E+003
9.77589278E+002	1.46063367E+003
9.79517745E+002	1.47420264E+003
9.81446212E+002	1.49602869E+003
9.83374678E+002	1.51468799E+003
9.85303145E+002	1.48541260E+003
9.87231612E+002	1.45689832E+003
9.89160079E+002	1.42598157E+003
9.91088546E+002	1.41057056E+003
9.93017012E+002	1.41838843E+003
9.94945479E+002	1.42071973E+003
9.96873946E+002	1.41646582E+003
9.98802413E+002	1.42304321E+003
1.00073088E+003	1.40173120E+003
